q1,q2,q3,q6,q4,q5,q17,q18,q20,q22,q23,q24,q25,q26,q27,q28,q29,q30,q33,q40,q41,q42,q56,q57,q58,q53,q54,q16,weight,stratum,psu
12 years old,Female,Class 7,Never,1.51,49,2 or 3 times,I had a cut or stab wound,6 to 9 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,4,1 or 2 days,Most of the time,0 times,499.5345,201501007,14
14 years old,Female,Class 7,Never,1.55,48,2 or 3 times,I had a cut or stab wound,3 to 5 days,Never,Sometimes,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Sometimes,Most of the time,3,0 days,Sometimes,0 times,499.5345,201501007,14
15 years old,Male,NA,Rarely,1.43,41,1 time,Something else happened to me,0 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Rarely,4,0 days,Sometimes,0 times,528.0114,201501007,14
14 years old,Female,Class 7,Never,1.41,43,0 times,Not seriously injured,0 days,Never,Never,No,NA,0 times,1,I have never smoked cigarettes,NA,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Always,0 times,499.5345,201501007,14
14 years old,Male,Class 7,Never,1.48,46,0 times,Not seriously injured,1 or 2 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Most of the time,Never,4,0 days,Always,0 times,528.0114,201501007,14
14 years old,Male,Class 7,Never,1.41,46,0 times,Not seriously injured,1 or 2 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Most of the time,Never,4,0 days,Always,0 times,528.0114,201501007,14
15 years old,Male,NA,Rarely,1.6,52,2 or 3 times,Not seriously injured,0 days,Never,Never,Yes,Yes,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Rarely,4,0 days,Sometimes,0 times,528.0114,201501007,14
14 years old,Male,NA,Never,NA,NA,4 or 5 times,Broken bone/dislocated joint,0 days,Rarely,Rarely,Yes,Yes,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,7 years old or younger,0 times,0 times,Sometimes,Most of the time,2,10 or more days,Most of the time,0 times,528.0114,201501007,14
13 years old,Male,NA,Never,1.4,42,4 or 5 times,Broken bone/dislocated joint,0 days,Rarely,Rarely,Yes,Yes,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,NA,2,10 or more days,Most of the time,0 times,528.0114,201501007,14
12 years old,Female,Class 7,Never,1.3,38,0 times,Not seriously injured,1 or 2 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,3,0 days,Always,1 time,499.5345,201501007,14
14 years old,Male,Class 7,Never,1.39,43,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Most of the time,4,0 days,Always,0 times,528.0114,201501007,14
13 years old,Male,Class 7,Never,1.48,48,6 or 7 times,Broken bone/dislocated joint,1 or 2 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Never,1,10 or more days,Always,0 times,528.0114,201501007,14
13 years old,Male,Class 7,Always,1.5,50,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Never,1,3 to 5 days,Never,0 times,528.0114,201501007,14
11 years old or younger,Male,Class 7,Never,NA,NA,0 times,Not seriously injured,10 to 19 days,Never,Sometimes,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,My mother or female guardian,I have never used drugs,0 times,0 times,Sometimes,Sometimes,3,6 to 9 days,Sometimes,0 times,528.0114,201501007,14
12 years old,Male,Class 7,Never,1.5,46,0 times,Not seriously injured,NA,Never,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Sometimes,Sometimes,4,0 days,Never,0 times,528.0114,201501007,14
12 years old,Female,Class 7,Sometimes,NA,NA,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Most of the time,5,0 days,Rarely,0 times,499.5345,201501007,14
14 years old,Female,Class 7,Never,1.44,42,10 or 11 times,I had a cut or stab wound,10 to 19 days,Never,Sometimes,No,Yes,0 times,2,NA,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,3,0 days,Most of the time,0 times,499.5345,201501007,14
14 years old,Female,Class 7,Never,1.53,46,10 or 11 times,Concussion/head injury,10 to 19 days,Never,Most of the time,No,Yes,0 times,3 or more,NA,0 days,0 days,Both,I have never used drugs,0 times,0 times,Sometimes,Never,3,1 or 2 days,Sometimes,0 times,499.5345,201501007,14
15 years old,Female,Class 7,Never,1.73,60,2 or 3 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,4,1 or 2 days,Most of the time,0 times,499.5345,201501007,14
14 years old,Female,Class 7,Never,1.3,29,2 or 3 times,I had a cut or stab wound,20 to 29 days,Sometimes,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My mother or female guardian,I have never used drugs,0 times,0 times,Sometimes,Never,3,1 or 2 days,Sometimes,0 times,499.5345,201501007,14
14 years old,Female,NA,Never,1.7,50,NA,Not seriously injured,0 days,Never,Never,No,No,0 times,2,I have never smoked cigarettes,NA,0 days,Neither,I have never used drugs,0 times,0 times,Never,Most of the time,4,10 or more days,Most of the time,0 times,499.5345,201501007,14
13 years old,Male,Class 7,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Both,I have never used drugs,0 times,0 times,Most of the time,Most of the time,4,0 days,Most of the time,0 times,528.0114,201501007,14
15 years old,Male,Class 7,Never,1.67,50,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,3,0 days,Never,0 times,528.0114,201501007,14
14 years old,Female,Class 7,Never,NA,NA,1 time,I had a cut or stab wound,20 to 29 days,Never,Sometimes,Yes,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My mother or female guardian,I have never used drugs,0 times,0 times,Sometimes,Rarely,1,1 or 2 days,Sometimes,0 times,499.5345,201501007,14
13 years old,Male,Class 7,Never,1.3,37,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Rarely,1,0 days,Always,0 times,528.0114,201501007,14
15 years old,Male,Class 7,Never,1.55,47,0 times,Not seriously injured,0 days,Sometimes,Rarely,No,No,0 times,0,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Always,4,0 days,Rarely,0 times,528.0114,201501007,14
16 years old,Male,Class 7,Sometimes,1.62,52,4 or 5 times,I had a cut or stab wound,1 or 2 days,Sometimes,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Always,3,10 or more days,Sometimes,0 times,528.0114,201501007,14
14 years old,Female,Class 7,Never,1.36,34,1 time,I had a cut or stab wound,3 to 5 days,Rarely,Rarely,No,No,2 or 3 times,1,7 years old or younger,0 days,3 to 5 days,Neither,7 years old or younger,1 or 2 times,1 or 2 times,Sometimes,Sometimes,2,0 days,Sometimes,1 time,499.5345,201501007,14
15 years old,Female,Class 7,Never,1.65,53,NA,NA,1 or 2 days,Never,Sometimes,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,3,1 or 2 days,Always,1 time,499.5345,201501007,14
14 years old,Female,Class 7,Never,1.48,51,1 time,I had a cut or stab wound,1 or 2 days,Rarely,Rarely,Yes,Yes,1 time,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Sometimes,3,6 to 9 days,Rarely,1 time,499.5345,201501007,14
14 years old,Female,Class 7,Never,1.48,50,NA,NA,1 or 2 days,Never,Sometimes,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,3,1 or 2 days,Always,0 times,499.5345,201501007,14
13 years old,Male,Class 7,Never,1.5,44,NA,Not seriously injured,1 or 2 days,Never,Never,No,No,0 times,3 or more,NA,0 days,1 or 2 days,My father or male guardian,I have never used drugs,0 times,0 times,Always,Most of the time,5,1 or 2 days,Always,0 times,528.0114,201501007,14
17 years old,Female,Class 7,Never,1.75,60,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Never,3,0 days,Never,0 times,499.5345,201501007,14
16 years old,Female,NA,Never,1.65,59,2 or 3 times,I had a cut or stab wound,1 or 2 days,Sometimes,Sometimes,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Sometimes,Rarely,2,1 or 2 days,Sometimes,0 times,499.5345,201501007,14
16 years old,Female,Class 7,Sometimes,1.75,60,1 time,Not seriously injured,0 days,Sometimes,Most of the time,Yes,Yes,0 times,0,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,2,1 or 2 days,Rarely,0 times,499.5345,201501007,14
15 years old,NA,Class 8,Most of the time,NA,NA,1 time,I had a cut or stab wound,3 to 5 days,Never,Sometimes,No,Yes,0 times,2,10 or 11 years old,1 or 2 days,0 days,My mother or female guardian,7 years old or younger,0 times,0 times,Rarely,Sometimes,2,3 to 5 days,Rarely,0 times,312.8391,201501007,14
15 years old,Female,Class 8,Never,1.37,36,1 time,Not seriously injured,0 days,Sometimes,Never,Yes,No,1 time,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Rarely,2,1 or 2 days,Most of the time,0 times,312.8391,201501007,14
18 years old or older,Male,Class 8,Never,1.65,55,1 time,I had a cut or stab wound,0 days,Sometimes,Sometimes,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Sometimes,Sometimes,3,0 days,Sometimes,0 times,335.5857,201501007,14
15 years old,Female,Class 8,Never,1.4,43,0 times,Not seriously injured,1 or 2 days,Sometimes,Rarely,Yes,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Sometimes,3,0 days,Sometimes,1 time,312.8391,201501007,14
15 years old,Female,Class 8,Never,1.45,45,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Always,2,0 days,Always,0 times,312.8391,201501007,14
15 years old,Female,Class 8,Sometimes,1.39,42,0 times,Not seriously injured,0 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,5,1 or 2 days,Always,0 times,312.8391,201501007,14
16 years old,Female,Class 8,Never,1.44,46,12 or more times,I had a cut or stab wound,NA,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Both,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Always,0 times,312.8391,201501007,14
17 years old,Female,NA,Rarely,1.43,52,2 or 3 times,I had a cut or stab wound,6 to 9 days,Never,Sometimes,Yes,Yes,0 times,NA,12 or 13 years old,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Sometimes,Rarely,2,3 to 5 days,Rarely,0 times,312.8391,201501007,14
15 years old,Female,Class 8,Sometimes,1.54,44,NA,NA,10 to 19 days,Sometimes,Never,Yes,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,NA,Sometimes,2 or 3 times,312.8391,201501007,14
16 years old,Female,Class 8,Rarely,1.5,46,4 or 5 times,I had a cut or stab wound,0 days,Sometimes,Sometimes,Yes,Yes,1 time,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Rarely,2,1 or 2 days,Always,1 time,312.8391,201501007,14
17 years old,Female,Class 8,Rarely,1.43,40,2 or 3 times,I had a cut or stab wound,1 or 2 days,Rarely,Rarely,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Both,I have never used drugs,0 times,0 times,Most of the time,Sometimes,4,0 days,Most of the time,1 time,312.8391,201501007,14
13 years old,Male,Class 8,Never,1.5,49,0 times,Not seriously injured,6 to 9 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Never,0 times,335.5857,201501007,14
14 years old,Female,Class 8,Never,1.47,45,4 or 5 times,I had a cut or stab wound,1 or 2 days,Sometimes,Sometimes,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,My mother or female guardian,NA,0 times,0 times,Most of the time,Most of the time,1,0 days,Most of the time,0 times,312.8391,201501007,14
17 years old,Male,Class 8,Sometimes,1.46,46,2 or 3 times,I had a cut or stab wound,0 days,Never,Sometimes,No,Yes,0 times,0,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,3,0 days,Sometimes,0 times,335.5857,201501007,14
13 years old,Male,Class 8,Never,1.47,50,1 time,I had a cut or stab wound,0 days,Never,Never,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Never,1,0 days,Always,0 times,335.5857,201501007,14
13 years old,Male,Class 8,Never,1.46,40,0 times,Not seriously injured,0 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Sometimes,3,0 days,Sometimes,0 times,335.5857,201501007,14
13 years old,Male,Class 8,Never,1.52,50,1 time,Not seriously injured,10 to 19 days,Sometimes,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My mother or female guardian,I have never used drugs,0 times,0 times,Most of the time,Most of the time,1,0 days,Sometimes,1 time,335.5857,201501007,14
16 years old,Male,Class 8,Never,1.48,45,1 time,Broken bone/dislocated joint,0 days,Sometimes,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Rarely,Always,1,0 days,Always,0 times,335.5857,201501007,14
15 years old,Female,Class 8,Sometimes,1.54,43,NA,NA,0 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Most of the time,4,1 or 2 days,Sometimes,0 times,312.8391,201501007,14
16 years old,Female,Class 8,Never,1.45,43,1 time,I had a cut or stab wound,NA,Sometimes,Sometimes,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Both,I have never used drugs,0 times,0 times,Most of the time,Most of the time,3,0 days,Most of the time,0 times,312.8391,201501007,14
17 years old,Female,Class 8,Never,1.47,46,2 or 3 times,I had a cut or stab wound,1 or 2 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Most of the time,Always,4,1 or 2 days,Always,0 times,312.8391,201501007,14
14 years old,Female,Class 8,Never,1.45,45,NA,NA,0 days,Never,Sometimes,Yes,Yes,2 or 3 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Sometimes,0 times,312.8391,201501007,14
16 years old,Female,Class 8,Sometimes,1.38,40,8 or 9 times,I had a cut or stab wound,1 or 2 days,Never,Sometimes,No,No,1 time,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Sometimes,3,0 days,Sometimes,12 or more times,312.8391,201501007,14
18 years old or older,Male,Class 8,Never,1.52,43,1 time,Not seriously injured,1 or 2 days,Rarely,Never,No,Yes,1 time,3 or more,NA,NA,0 days,Both,7 years old or younger,1 or 2 times,1 or 2 times,Never,Rarely,1,6 to 9 days,Rarely,0 times,335.5857,201501007,14
NA,NA,Class 8,Never,NA,NA,NA,NA,0 days,Sometimes,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,NA,0 times,0 times,Rarely,Rarely,4,1 or 2 days,Rarely,2 or 3 times,335.5857,201501007,14
16 years old,Female,Class 8,Never,1.44,43,NA,NA,0 days,Sometimes,Sometimes,No,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Always,Always,4,0 days,Always,0 times,312.8391,201501007,14
