q1,q2,q3,q6,q4,q5,q17,q18,q20,q22,q23,q24,q25,q26,q27,q28,q29,q30,q33,q40,q41,q42,q56,q57,q58,q53,q54,q16,weight,stratum,psu
14 years old,Female,Grade 8,Most of the time,1.58,42,0 times,Not seriously injured,0 days,Never,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,7 years old or younger,3 to 9 times,1 or 2 times,Never,Most of the time,2,3 to 5 days,Rarely,2 or 3 times,3.3713,201401003,25
14 years old,Female,Grade 8,Never,1.55,46,NA,NA,0 days,Sometimes,Sometimes,No,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,2,3 to 5 days,Most of the time,0 times,3.3713,201401003,25
14 years old,Female,Grade 8,Never,1.54,62,1 time,Something else happened to me,0 days,Sometimes,Never,No,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Never,Never,3,3 to 5 days,Rarely,0 times,3.3713,201401003,25
13 years old,Female,Grade 8,Rarely,1.57,56,0 times,Not seriously injured,0 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Never,Never,4,0 days,Always,0 times,3.3713,201401003,25
14 years old,Female,Grade 8,Never,1.54,51,0 times,Not seriously injured,0 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Most of the time,1,0 days,Most of the time,0 times,3.3713,201401003,25
14 years old,Female,Grade 8,Never,1.5,43,2 or 3 times,Concussion/head injury,1 or 2 days,Rarely,Never,Yes,Yes,0 times,3 or more,12 or 13 years old,3 to 5 days,0 days,I do not know,I have never used drugs,0 times,0 times,Never,Sometimes,1,1 or 2 days,Most of the time,1 time,3.3713,201401003,25
14 years old,Female,NA,Sometimes,1.59,35,2 or 3 times,Something else happened to me,0 days,Never,Sometimes,No,No,0 times,3 or more,NA,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Sometimes,3,0 days,NA,0 times,3.3713,201401003,25
14 years old,Female,Grade 8,Never,1.55,36,2 or 3 times,Something else happened to me,1 or 2 days,Rarely,Sometimes,No,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Rarely,Sometimes,1,0 days,Most of the time,1 time,3.3713,201401003,25
14 years old,Female,Grade 8,Rarely,NA,NA,0 times,Not seriously injured,3 to 5 days,Rarely,NA,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Always,3,1 or 2 days,Sometimes,0 times,3.3713,201401003,25
14 years old,Female,Grade 8,Never,1.53,46,0 times,Not seriously injured,0 days,Most of the time,Always,Yes,Yes,0 times,0,14 or 15 years old,NA,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Most of the time,2,10 or more days,Most of the time,0 times,3.3713,201401003,25
14 years old,Female,Grade 8,Rarely,1.51,48,4 or 5 times,Broken bone/dislocated joint,0 days,Sometimes,Sometimes,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Always,1,0 days,Most of the time,6 or 7 times,2.2124,201401003,26
13 years old,Female,Grade 8,Always,1.56,39,2 or 3 times,Concussion/head injury,All 30 days,Always,Most of the time,Yes,Yes,6 or more times,0,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Never,Most of the time,1,0 days,Rarely,8 or 9 times,2.2124,201401003,26
14 years old,Female,Grade 8,Rarely,1.5,46,0 times,Not seriously injured,0 days,Sometimes,Rarely,No,No,0 times,NA,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Most of the time,5,1 or 2 days,Most of the time,0 times,2.2124,201401003,26
14 years old,Female,Grade 8,Never,1.54,46,NA,NA,0 days,Most of the time,Sometimes,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Sometimes,3,0 days,Sometimes,0 times,2.2124,201401003,26
14 years old,Female,Grade 8,Never,1.63,53,4 or 5 times,NA,0 days,Rarely,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,NA,0 times,NA,Never,Never,3,3 to 5 days,Most of the time,0 times,2.2124,201401003,26
12 years old,Female,Grade 8,Sometimes,NA,NA,0 times,Not seriously injured,0 days,Always,Never,No,No,1 time,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Sometimes,1,0 days,Most of the time,0 times,2.2124,201401003,26
14 years old,Female,Grade 8,Never,NA,NA,1 time,Concussion/head injury,0 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Always,1,1 or 2 days,Sometimes,10 or 11 times,2.2124,201401003,26
14 years old,Female,Grade 8,Rarely,NA,NA,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,3 or more,7 years old or younger,0 days,0 days,My mother or female guardian,I have never used drugs,0 times,0 times,Rarely,Rarely,2,0 days,Sometimes,0 times,2.2124,201401003,26
13 years old,Female,Grade 8,Never,1.61,53,0 times,Not seriously injured,0 days,Rarely,Most of the time,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Never,Never,5,1 or 2 days,Most of the time,0 times,2.2124,201401003,26
14 years old,Female,Grade 8,Most of the time,1.64,68,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,NA,NA,NA,NA,NA,0 times,2.2124,201401003,26
14 years old,Male,Grade 8,Never,NA,NA,1 time,I had a bad burn,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Most of the time,3,0 days,Most of the time,0 times,2.5911,201401003,26
13 years old,Female,Grade 8,Sometimes,NA,NA,2 or 3 times,I had a cut or stab wound,1 or 2 days,Sometimes,NA,NA,Yes,1 time,3 or more,I have never smoked cigarettes,0 days,0 days,Both,I have never used drugs,0 times,0 times,Sometimes,Sometimes,3,1 or 2 days,Sometimes,1 time,2.2124,201401003,26
14 years old,Male,Grade 8,Rarely,NA,NA,1 time,Something else happened to me,0 days,Never,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Rarely,Rarely,2,3 to 5 days,Most of the time,0 times,2.5911,201401003,26
15 years old,Male,Grade 9,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Most of the time,1,0 days,Sometimes,0 times,4.5594,201401003,26
13 years old,Female,Grade 8,Never,1.77,59,NA,NA,1 or 2 days,Never,Never,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Rarely,3,1 or 2 days,Sometimes,2 or 3 times,2.2124,201401003,26
14 years old,Male,Grade 8,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Never,2 or 3 times,2.5911,201401003,26
18 years old or older,Female,NA,Never,NA,NA,12 or more times,I was poisoned,NA,Always,Always,Yes,Yes,6 or more times,3 or more,7 years old or younger,All 30 days,All 30 days,I do not know,7 years old or younger,20 or more times,20 or more times,Never,Never,5,10 or more days,Never,12 or more times,2.2124,201401003,26
14 years old,Male,Grade 8,Never,1.73,70,NA,NA,0 days,Never,Never,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Never,2,0 days,Always,12 or more times,2.5911,201401003,26
14 years old,Male,Grade 8,Most of the time,NA,NA,4 or 5 times,I had a cut or stab wound,0 days,Never,Rarely,No,No,4 or 5 times,1,8 or 9 years old,10 to 19 days,10 to 19 days,My father or male guardian,14 or 15 years old,20 or more times,20 or more times,Never,Never,4,10 or more days,Always,12 or more times,2.5911,201401003,26
14 years old,Male,Grade 8,Never,NA,NA,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Never,Sometimes,1,0 days,Rarely,2 or 3 times,2.5911,201401003,26
14 years old,Male,Grade 8,NA,NA,NA,12 or more times,Something else happened to me,All 30 days,Never,Never,Yes,Yes,6 or more times,3 or more,7 years old or younger,All 30 days,All 30 days,Neither,7 years old or younger,20 or more times,20 or more times,Never,Never,5,0 days,Never,12 or more times,2.5911,201401003,26
14 years old,Male,Grade 8,Never,1.7,54,2 or 3 times,Broken bone/dislocated joint,10 to 19 days,NA,NA,No,NA,2 or 3 times,2,7 years old or younger,0 days,1 or 2 days,My father or male guardian,NA,NA,NA,Rarely,Sometimes,2,0 days,Sometimes,1 time,2.5911,201401003,26
13 years old,Female,Grade 8,Rarely,NA,NA,1 time,Broken bone/dislocated joint,0 days,Sometimes,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Always,3,0 days,Most of the time,0 times,2.2124,201401003,26
14 years old,Male,Grade 8,Never,NA,NA,0 times,Not seriously injured,All 30 days,Never,Rarely,NA,NA,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Sometimes,Always,2,0 days,Always,NA,2.5911,201401003,26
14 years old,Male,Grade 8,Never,NA,NA,0 times,Not seriously injured,3 to 5 days,Rarely,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Always,1,0 days,Most of the time,4 or 5 times,2.5911,201401003,26
12 years old,Male,Grade 8,Never,NA,NA,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,0,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Sometimes,2,0 days,Most of the time,0 times,2.5911,201401003,26
14 years old,Male,Grade 8,Never,NA,NA,0 times,Not seriously injured,0 days,Rarely,Never,No,No,0 times,3 or more,12 or 13 years old,10 to 19 days,6 to 9 days,I do not know,14 or 15 years old,1 or 2 times,1 or 2 times,Sometimes,Sometimes,2,0 days,Always,1 time,2.5911,201401003,26
14 years old,Male,Grade 8,Never,1.65,44,1 time,I had a bad burn,0 days,Never,Sometimes,No,No,0 times,3 or more,12 or 13 years old,1 or 2 days,1 or 2 days,Neither,I have never used drugs,0 times,0 times,Rarely,Most of the time,1,0 days,Most of the time,6 or 7 times,2.5911,201401003,26
14 years old,Male,Grade 8,Never,NA,NA,1 time,Something else happened to me,0 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Most of the time,Most of the time,3,0 days,Rarely,0 times,2.5911,201401003,26
14 years old,Male,Grade 8,Rarely,1.78,57,2 or 3 times,I had a cut or stab wound,0 days,Rarely,Sometimes,No,Yes,0 times,2,NA,NA,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Most of the time,Most of the time,3,3 to 5 days,Most of the time,0 times,2.5911,201401003,26
14 years old,Male,Grade 8,Sometimes,1.69,48,NA,NA,0 days,Never,Never,No,Yes,4 or 5 times,0,7 years old or younger,0 days,6 to 9 days,Neither,I have never used drugs,0 times,0 times,Never,Never,1,1 or 2 days,Always,2 or 3 times,2.6747,201401003,27
14 years old,Male,Grade 8,Sometimes,1.59,45,2 or 3 times,Broken bone/dislocated joint,0 days,Rarely,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Most of the time,0 times,2.6747,201401003,27
14 years old,Female,Grade 8,Sometimes,1.58,45,8 or 9 times,Concussion/head injury,1 or 2 days,Sometimes,Sometimes,No,Yes,0 times,3 or more,12 or 13 years old,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Sometimes,Sometimes,2,3 to 5 days,Always,1 time,2.2838,201401003,27
14 years old,Female,Grade 8,Rarely,1.52,60,1 time,Broken bone/dislocated joint,0 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Always,2 or 3 times,2.2838,201401003,27
14 years old,Female,Grade 8,Sometimes,1.65,44,2 or 3 times,Broken bone/dislocated joint,0 days,Rarely,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Never,Sometimes,4,0 days,Always,0 times,2.2838,201401003,27
14 years old,Female,Grade 8,Sometimes,1.59,53,NA,Concussion/head injury,0 days,Always,Always,No,No,0 times,0,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Never,Rarely,3,10 or more days,Sometimes,0 times,2.2838,201401003,27
14 years old,Female,Grade 8,Sometimes,1.54,53,1 time,I had a cut or stab wound,1 or 2 days,Most of the time,Sometimes,No,No,0 times,1,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Rarely,Always,3,0 days,Rarely,0 times,2.2838,201401003,27
13 years old,Male,Grade 8,Rarely,NA,NA,4 or 5 times,Concussion/head injury,0 days,Never,NA,Yes,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Rarely,Never,5,0 days,Always,0 times,2.6747,201401003,27
14 years old,Male,Grade 8,Never,1.65,72,2 or 3 times,Concussion/head injury,0 days,Always,Never,No,Yes,4 or 5 times,1,12 or 13 years old,0 days,0 days,My father or male guardian,NA,NA,NA,Always,Rarely,5,0 days,Always,0 times,2.6747,201401003,27
14 years old,Male,Grade 8,Never,NA,NA,2 or 3 times,Broken bone/dislocated joint,0 days,NA,Never,Yes,Yes,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Never,1,0 days,Never,0 times,2.6747,201401003,27
14 years old,Male,Grade 8,Never,1.7,59,1 time,I had a cut or stab wound,1 or 2 days,Always,Never,Yes,No,0 times,3 or more,NA,All 30 days,All 30 days,Both,NA,0 times,NA,NA,Rarely,2,3 to 5 days,Never,0 times,2.6747,201401003,27
14 years old,Male,Grade 8,Never,1.58,64,0 times,Not seriously injured,All 30 days,Sometimes,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,I do not know,I have never used drugs,0 times,0 times,Sometimes,Always,4,0 days,Sometimes,0 times,2.6747,201401003,27
13 years old,Male,Grade 8,Never,1.7,84,NA,NA,0 days,Rarely,Never,No,No,0 times,2,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Always,0 times,2.6747,201401003,27
13 years old,Male,Grade 8,Never,1.62,70,0 times,Not seriously injured,0 days,Never,Sometimes,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Most of the time,5,0 days,Always,0 times,2.6747,201401003,27
14 years old,Male,Grade 8,Sometimes,1.69,51,2 or 3 times,I had a cut or stab wound,6 to 9 days,Most of the time,NA,Yes,No,0 times,1,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Never,Most of the time,1,1 or 2 days,Rarely,0 times,2.6747,201401003,27
12 years old,Male,Grade 8,Never,1.65,63,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Always,1,0 days,Always,0 times,2.6747,201401003,27
13 years old,Male,Grade 8,Rarely,1.74,54,1 time,Something else happened to me,0 days,Rarely,Rarely,No,No,0 times,3 or more,10 or 11 years old,1 or 2 days,0 days,My father or male guardian,12 or 13 years old,1 or 2 times,1 or 2 times,Rarely,Most of the time,5,0 days,Always,2 or 3 times,2.6747,201401003,27
14 years old,Male,Grade 8,Rarely,1.51,32,0 times,Not seriously injured,0 days,Never,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Always,Most of the time,4,0 days,Rarely,0 times,2.6747,201401003,27
13 years old,Female,Grade 8,Never,1.56,50,NA,Not seriously injured,3 to 5 days,Most of the time,Rarely,No,No,0 times,0,I have never smoked cigarettes,0 days,1 or 2 days,Neither,I have never used drugs,0 times,0 times,Never,Never,2,0 days,Rarely,0 times,2.2838,201401003,27
14 years old,Male,Grade 8,Rarely,1.77,88,0 times,Not seriously injured,0 days,Rarely,Rarely,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,My father or male guardian,I have never used drugs,0 times,0 times,Always,Sometimes,2,0 days,Most of the time,0 times,2.6747,201401003,27
13 years old,Female,Grade 8,Never,1.7,44,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,Most of the time,Always,1,0 days,Always,0 times,2.2838,201401003,27
14 years old,Male,Grade 8,Never,1.65,54,0 times,Not seriously injured,0 days,Never,Never,No,No,0 times,3 or more,I have never smoked cigarettes,0 days,0 days,Neither,I have never used drugs,0 times,0 times,NA,Always,1,0 days,Always,0 times,2.6747,201401003,27
